n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 5 20015 9252 2 0.000016 
20 5 6613 19203 2 0.000017 
20 5 6613 19203 2 0.000017 
20 5 6613 19203 2 0.000015 
20 5 14831 326 2 0.000015 
20 5 14831 326 2 0.000016 
20 5 14831 326 2 0.000014 
20 5 12583 12747 2 0.000017 
20 5 12583 12747 2 0.000017 
20 5 12583 12747 2 0.000015 
20 5 10330 1722 2 0.000038 
20 5 10330 1722 2 0.000016 
20 5 10330 1722 2 0.000019 
20 5 18498 17436 2 0.000016 
20 5 18498 17436 2 0.000017 
20 5 18498 17436 2 0.000017 
20 5 21411 27214 2 0.000016 
20 5 21411 27214 2 0.000016 
20 5 21411 27214 2 0.000018 
20 5 29385 19215 2 0.000016 
20 5 29385 19215 2 0.000016 
20 5 29385 19215 2 0.000017 
20 5 15256 17494 2 0.000017 
20 5 15256 17494 2 0.000061 
20 5 15256 17494 2 0.000018 
20 5 12197 24208 2 0.000016 
20 5 12197 24208 2 0.000016 
20 5 12197 24208 2 0.000017 
20 5 25591 24525 2 0.000018 
20 5 25591 24525 2 0.000135 
20 5 25591 24525 2 0.000017 
20 6 17566 18983 2 0.000019 
20 6 17566 18983 2 0.000017 
20 6 17566 18983 2 0.000017 
20 6 1392 15460 2 0.000017 
20 6 1392 15460 2 0.000016 
20 6 1392 15460 2 0.000017 
20 6 21949 13648 2 0.000016 
20 6 21949 13648 2 0.000016 
20 6 21949 13648 2 0.000018 
20 6 3337 10832 2 0.000016 
20 6 3337 10832 2 0.000017 
20 6 3337 10832 2 0.000018 
20 6 15947 12476 2 0.000020 
20 6 15947 12476 2 0.000015 
20 6 15947 12476 2 0.000017 
20 6 14761 25917 2 0.000019 
20 6 14761 25917 2 0.000016 
20 6 14761 25917 2 0.000017 
20 6 12714 29209 2 0.000019 
20 6 12714 29209 2 0.000018 
20 6 12714 29209 2 0.000017 
20 6 27101 4075 2 0.000026 
20 6 27101 4075 2 0.000016 
20 6 27101 4075 2 0.000023 
20 6 14339 28458 2 0.000018 
20 6 14339 28458 2 0.000016 
20 6 14339 28458 2 0.000018 
20 6 27007 18981 2 0.000021 
20 6 27007 18981 2 0.000027 
20 6 27007 18981 2 0.000017 
20 6 19266 6276 2 0.000017 
20 6 19266 6276 2 0.000024 
20 6 19266 6276 2 0.000016 
20 6 20830 8253 2 0.000018 
20 6 20830 8253 2 0.000018 
20 6 20830 8253 2 0.000016 
20 6 17518 22958 2 0.000015 
20 6 17518 22958 2 0.000020 
20 6 17518 22958 2 0.000017 
20 6 24062 27519 2 0.000019 
20 6 24062 27519 2 0.000015 
20 6 24062 27519 2 0.000016 
20 6 27240 21955 2 0.000016 
20 6 27240 21955 2 0.000023 
20 6 27240 21955 2 0.000017 
20 6 26133 19938 2 0.000019 
20 6 26133 19938 2 0.000018 
20 6 26133 19938 2 0.000017 
20 6 2823 23758 2 0.000023 
20 6 2823 23758 2 0.000017 
20 6 2823 23758 2 0.000016 
20 6 26544 15491 2 0.000021 
20 6 26544 15491 2 0.000016 
20 6 26544 15491 2 0.000016 
20 6 4297 15694 2 0.000018 
20 6 4297 15694 2 0.000016 
20 6 4297 15694 2 0.000018 
20 6 17267 13419 2 0.000023 
20 6 17267 13419 2 0.000017 
20 6 17267 13419 2 0.000018 
20 6 6044 15964 2 0.000018 
20 6 6044 15964 2 0.000018 
20 6 6044 15964 2 0.000017 
20 6 5383 14122 2 0.000021 
20 6 5383 14122 2 0.000019 
20 6 5383 14122 2 0.000015 
20 6 1328 25794 2 0.000015 
20 6 1328 25794 2 0.000017 
20 6 1328 25794 2 0.000017 
20 6 29418 16771 2 0.000016 
20 6 29418 16771 2 0.000016 
20 6 29418 16771 2 0.000014 
20 6 20754 3860 2 0.000017 
20 6 20754 3860 2 0.000018 
20 6 20754 3860 2 0.000017 
20 6 19003 861 2 0.000023 
20 6 19003 861 2 0.000018 
20 6 19003 861 2 0.000017 
20 6 4504 10417 2 0.000017 
20 6 4504 10417 2 0.000017 
20 6 4504 10417 2 0.000016 
20 6 1109 2465 2 0.000019 
20 6 1109 2465 2 0.000019 
20 6 1109 2465 2 0.000015 
20 6 2370 13040 2 0.000019 
20 6 2370 13040 2 0.000017 
20 6 2370 13040 2 0.000019 
20 6 12154 9396 2 0.000022 
20 6 12154 9396 2 0.000018 
20 6 12154 9396 2 0.000017 
20 7 8510 20651 2 0.000016 
20 7 8510 20651 2 0.000019 
20 7 8510 20651 2 0.000017 
20 7 3199 20027 2 0.000017 
20 7 3199 20027 2 0.000019 
20 7 3199 20027 2 0.000019 
20 7 15391 25814 2 0.000018 
20 7 15391 25814 2 0.000017 
20 7 15391 25814 2 0.000015 
20 7 7596 19577 2 0.000019 
20 7 7596 19577 2 0.000019 
20 7 7596 19577 2 0.000017 
20 7 28655 23786 2 0.000018 
20 7 28655 23786 2 0.000017 
