n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 83 24639 12389 10 10.754809 
20 83 15662 29649 -1 180.000001 
20 83 621 23712 10 94.571682 
20 83 24458 2087 10 1.312458 
20 83 23137 6560 11 34.281824 
20 83 7682 15295 10 6.528173 
20 83 15528 9379 10 22.479622 
20 83 13978 25919 11 41.966635 
20 83 23336 6876 10 5.448549 
20 83 40 21827 10 44.573784 
20 83 23137 3130 10 18.123635 
20 83 6837 3755 10 1.035214 
20 83 29343 59 11 74.224034 
20 83 28288 12650 10 2.318535 
20 83 7884 17190 9 1.503465 
20 83 24014 27973 11 98.072462 
20 84 27134 13859 10 1.359452 
20 84 23585 4408 9 0.291600 
20 84 18526 19774 10 10.994725 
20 84 18442 17570 11 11.733572 
20 84 17120 19266 10 22.847871 
20 84 8309 23216 10 8.237287 
20 84 17854 20535 10 3.899064 
20 84 22418 15555 11 44.786149 
20 84 28864 3913 11 158.022121 
20 84 2976 1232 11 87.797718 
20 84 13485 13011 10 5.485142 
20 84 20391 16275 10 8.225735 
20 84 5539 29053 10 31.752717 
20 84 3232 597 10 41.549058 
