n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 72 904 17721 9 15.527361 
20 72 12869 14563 9 0.450421 
20 72 23017 25237 8 0.174998 
20 72 23404 7035 8 0.066174 
20 72 24837 24280 8 1.605343 
20 72 7179 2635 7 0.079616 
20 72 9469 26359 8 0.161325 
20 72 7779 2113 8 0.027394 
20 72 26318 1177 9 0.078642 
20 72 20886 3506 7 0.025165 
20 72 9654 22654 8 0.685688 
20 72 28100 11902 7 0.013413 
20 72 28168 21277 8 1.043079 
20 72 13349 23277 9 4.865407 
20 72 14976 21612 8 0.145676 
20 73 1470 14982 8 0.135795 
20 73 18973 5345 7 0.037077 
20 73 8507 19980 7 0.095665 
20 73 8424 21060 7 0.025690 
20 73 13601 27778 8 0.472043 
20 73 5825 27168 8 0.063915 
20 73 11233 24658 8 0.316728 
20 73 22476 14361 8 0.019721 
20 73 21158 11787 9 3.889664 
20 73 10772 8164 9 4.748894 
20 73 4494 27831 9 0.901703 
20 73 24007 7775 8 0.156887 
20 73 13597 12521 8 0.116180 
20 73 17441 26489 8 0.580187 
20 73 16877 15847 8 0.975501 
20 73 3841 3603 7 0.020498 
20 73 10159 3146 8 0.083149 
20 73 8675 21097 8 2.161793 
20 73 4880 1308 8 0.178847 
20 73 2458 11091 8 0.610898 
20 73 11951 25308 8 0.158440 
20 73 113 4882 8 1.629193 
20 73 16820 7705 10 26.561355 
20 73 6134 10809 9 5.246337 
20 73 17087 3313 8 0.191761 
20 73 24570 10721 9 1.193275 
20 73 25881 17771 9 8.412637 
20 73 17460 15308 10 4.761452 
20 73 22690 23396 8 0.062918 
20 73 27701 29361 8 0.780761 
20 73 249 5049 8 0.405035 
20 73 17777 10800 10 71.528640 
20 73 11394 26674 8 0.067282 
20 73 28456 10127 9 2.655202 
20 73 16525 18548 8 0.618999 
20 73 21071 2503 8 0.534920 
20 73 21406 10972 -1 180.000001 
20 73 29862 13020 8 2.645564 
20 73 2941 15086 7 0.034538 
20 73 373 17718 8 0.019735 
20 74 9661 23211 7 0.004661 
20 74 9673 10120 9 0.864751 
20 74 4772 7420 9 2.844271 
20 74 8887 11194 8 0.063364 
20 74 14164 16292 8 0.530264 
20 74 13049 4550 8 0.218120 
20 74 332 2228 8 0.287256 
20 74 13646 10200 9 2.252205 
20 74 8546 27560 8 0.158225 
20 74 3665 28703 8 0.080849 
20 74 9880 4116 9 2.498664 
20 74 2108 29098 8 0.038166 
20 74 5599 28332 8 0.120025 
20 74 19835 23194 8 1.020349 
20 74 27774 5321 8 0.744418 
20 74 19395 23060 9 0.593876 
20 74 16324 24723 9 8.554113 
20 74 19185 5899 9 1.082799 
20 74 19405 26958 7 0.006244 
20 74 17489 5054 8 0.091190 
20 74 5821 26514 9 1.924863 
20 74 28325 13308 8 0.164502 
20 74 16746 1271 9 9.027621 
20 74 26385 3381 10 40.806535 
20 74 5311 15258 10 4.156620 
20 74 7505 6638 8 0.029809 
20 74 7130 424 9 10.939311 
20 74 19753 11626 8 0.076132 
20 74 7774 27118 8 0.216474 
20 74 8953 27301 9 0.513820 
20 74 21414 5919 8 0.021309 
20 74 11884 3021 8 0.021310 
20 74 20081 915 8 0.104523 
20 74 7854 5964 8 0.480771 
20 74 20910 27948 9 3.814073 
20 74 15202 4910 8 0.287189 
20 74 7449 26030 8 0.099673 
20 74 16713 24515 7 0.002320 
20 74 18673 10441 8 0.299472 
20 74 18862 9812 8 1.595194 
20 75 11346 17527 8 0.740246 
20 75 21598 4373 8 0.112056 
20 75 4473 18142 9 0.472585 
20 75 2684 25024 7 0.017736 
20 75 24926 10217 9 5.515261 
20 75 7491 7299 9 3.195481 
20 75 3106 10360 9 0.397358 
20 75 1037 28030 8 0.012162 
20 75 1469 4495 8 0.024445 
20 75 23011 6728 9 1.095252 
20 75 23172 14441 9 0.601450 
20 75 28450 17850 9 2.617748 
20 75 21778 11911 10 20.624292 
20 75 17992 16067 10 84.884160 
20 75 19745 14850 9 0.226351 
20 75 13236 8430 9 16.210179 
20 75 3079 18260 9 9.032064 
20 75 21253 8070 8 0.038322 
20 75 16372 17898 9 1.668188 
20 75 24790 2377 8 0.178959 
20 75 28682 1585 9 0.997715 
20 75 26209 1123 9 6.260586 
20 75 3538 21557 9 1.860975 
20 75 12473 29014 10 69.435116 
20 75 487 28467 8 0.163866 
20 75 15399 24575 8 0.640566 
20 75 19805 14485 9 0.956264 
20 75 13372 9220 8 0.130687 
20 75 8441 15440 10 10.540184 
20 75 25052 4278 9 3.332051 
20 75 14997 26981 8 0.491351 
20 75 1749 7286 9 2.381098 
20 75 11562 11541 9 6.694773 
20 75 15401 19114 9 1.455864 
20 75 22998 1217 8 0.234791 
20 75 15761 1442 9 3.469782 
20 75 7304 8177 9 0.511097 
20 75 9411 20013 8 0.070504 
20 75 17902 22049 8 1.496122 
20 75 17747 18110 8 0.038079 
20 76 11064 28878 8 0.097901 
20 76 16322 22893 8 0.073509 
20 76 20119 21485 8 7.524145 
20 76 11039 27583 9 1.935312 
20 76 14093 504 9 0.516288 
20 76 14701 16678 9 2.026089 
20 76 21384 2554 8 0.047520 
20 76 23930 20538 9 1.840571 
20 76 29963 27027 9 11.865037 
20 76 26682 10490 9 5.568016 
20 76 19972 20290 7 0.053022 
20 76 17644 7022 9 1.248998 
20 76 19833 15892 8 0.034245 
20 76 27146 20228 8 0.146247 
20 76 5795 8717 8 0.072905 
20 76 22124 9223 8 0.081168 
20 76 18715 15283 9 0.290707 
20 76 1213 26134 9 5.307575 
20 76 24146 2119 8 0.210758 
20 76 2770 3294 9 0.789971 
20 76 29737 24024 9 0.882748 
20 76 24010 25463 10 22.271448 
20 76 796 11561 9 17.957752 
20 76 24022 852 8 0.388490 
20 76 19106 27906 8 0.093379 
20 76 17440 26348 9 1.174734 
20 76 23225 16940 9 0.915190 
20 76 7952 5306 8 0.064718 
20 76 4375 10771 9 0.569145 
20 76 7440 4962 8 0.075306 
20 76 28876 5642 8 0.024654 
20 76 21181 11116 8 0.187519 
20 76 22464 3129 8 0.151738 
20 76 29011 28669 9 1.469262 
20 76 29128 10678 10 6.545405 
20 76 7444 14166 10 62.841565 
20 76 7440 12033 9 1.202854 
20 76 14601 5448 8 2.150564 
20 76 29810 15689 8 0.097560 
20 76 13828 29249 8 1.394699 
20 77 24831 24170 9 2.332358 
20 77 7817 11939 7 0.001928 
20 77 966 2453 10 13.271608 
20 77 325 16493 9 0.628383 
20 77 21454 2300 10 5.912229 
20 77 12746 4171 10 3.756998 
20 77 11621 23589 10 19.588037 
20 77 26908 4319 8 0.029773 
20 77 1597 14500 10 2.917236 
20 77 28959 18593 9 3.652165 
20 77 14334 8704 9 0.714077 
20 77 2641 27398 8 0.101542 
20 77 5201 12216 8 0.230463 
20 77 27218 12639 9 3.688809 
20 77 17816 14114 9 0.389409 
20 77 29830 18164 8 0.212849 
20 77 1619 29974 8 0.078922 
20 77 5947 28883 9 5.059814 
20 77 28939 2326 9 2.747474 
20 77 6534 21619 9 1.241179 
