n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
10 20 19702 28368 3 0.000013 
10 20 7119 12255 2 0.000008 
10 20 7119 12255 2 0.000007 
10 20 8904 4169 2 0.000011 
10 20 8904 4169 2 0.000009 
11 20 14022 19979 3 0.000020 
11 20 14022 19979 3 0.000020 
11 20 20941 13724 2 0.000009 
11 20 20941 13724 2 0.000009 
11 20 15618 6631 3 0.000019 
11 20 15618 6631 3 0.000019 
11 20 9053 20589 3 0.000020 
11 20 9053 20589 3 0.000020 
11 20 14442 27368 3 0.000024 
11 20 14442 27368 3 0.000024 
11 20 4702 25548 3 0.000017 
11 20 4702 25548 3 0.000017 
11 20 3670 22779 3 0.000032 
11 20 3670 22779 3 0.000031 
11 20 2157 17543 3 0.000029 
11 20 2157 17543 3 0.000029 
11 20 11084 5869 3 0.000065 
11 20 11084 5869 3 0.000064 
11 20 17306 26620 3 0.000021 
11 20 17306 26620 3 0.000020 
11 20 23155 8117 3 0.000011 
11 20 23155 8117 3 0.000012 
11 20 2640 17458 3 0.000019 
11 20 2640 17458 3 0.000019 
11 20 11436 25754 2 0.000039 
11 20 11436 25754 2 0.000039 
11 20 29986 2979 2 0.000009 
11 20 29986 2979 2 0.000010 
11 20 14827 17425 3 0.000013 
11 20 14827 17425 3 0.000013 
12 20 10683 372 3 0.000020 
12 20 10683 372 3 0.000021 
12 20 18202 6397 3 0.000024 
12 20 18202 6397 3 0.000024 
12 20 18736 13376 3 0.000036 
12 20 18736 13376 3 0.000035 
12 20 17978 4016 3 0.000045 
12 20 17978 4016 3 0.000046 
12 20 14908 15384 3 0.000072 
12 20 14908 15384 3 0.000076 
12 20 26897 12149 3 0.000029 
12 20 26897 12149 3 0.000031 
12 20 26368 2985 2 0.000009 
12 20 26368 2985 2 0.000010 
12 20 14059 18764 3 0.000017 
12 20 14059 18764 3 0.000017 
12 20 21538 4616 3 0.000015 
12 20 21538 4616 3 0.000025 
12 20 2500 27621 3 0.000047 
12 20 2500 27621 3 0.000048 
12 20 27437 11701 3 0.000137 
12 20 27437 11701 3 0.000138 
12 20 10871 29606 3 0.000087 
12 20 10871 29606 3 0.000083 
12 20 17495 5857 3 0.000014 
12 20 17495 5857 3 0.000029 
12 20 20904 7852 2 0.000021 
12 20 20904 7852 2 0.000023 
12 20 25203 25967 3 0.000023 
12 20 25203 25967 3 0.000023 
13 20 8374 6186 3 0.000032 
13 20 8374 6186 3 0.000033 
13 20 9253 10029 3 0.000021 
13 20 9253 10029 3 0.000021 
13 20 5511 29922 3 0.000034 
13 20 5511 29922 3 0.000034 
13 20 11714 7108 3 0.000034 
13 20 11714 7108 3 0.000049 
13 20 12240 23700 3 0.000044 
13 20 12240 23700 3 0.000045 
13 20 15458 15038 3 0.000061 
13 20 15458 15038 3 0.000059 
13 20 8230 20717 3 0.000028 
13 20 8230 20717 3 0.000028 
13 20 2758 10184 3 0.000023 
13 20 2758 10184 3 0.000023 
13 20 12256 10372 3 0.000030 
13 20 12256 10372 3 0.000029 
13 20 23415 8534 3 0.000036 
13 20 23415 8534 3 0.000037 
